Baseline 100%T,,MQ_OCT9_rep1,,MQ_OCT9_rep2,,STD5_OCT9_rep1,,STD5_OCT9_rep2,,STD10_OCT9_rep1,,STD10_OCT9_rep2,,STD20_OCT9_rep1,,STD20_OCT9_rep2,,STD50_OCT9_rep1,,STD50_OCT9_rep2,,STD100_OCT9_rep1,,STD100_OCT9_rep2,,STD250_OCT9_rep1,,STD250_OCT9_rep2,,STD500_OCT9_rep1,,STD500_OCT9_rep2,,STD1000_OCT9_rep1,,STD1000_OCT9_rep2,,STD2000_OCT9_rep,,STD2000_OCT9_rep2,,STD4000_OCT9_rep1,,STD4000_OCT9_rep2,,SEPT1_2TOP,,SEPT1_2TOPrep2,,SEPT1_2bottom_rep1,,SEPT1_2bottom_rep2,,SEPT1_4hypo_rep1,,SEPT1_4top_rep2,,SEPT1_4HYPO_rep1,,SEPT1_4HYPO_rep2,,SEPT1_5top_rep1,,SEPT1_5top_rep2,,SEPT1_5hypo_rep1,,SEPT1_5hypo_rep2,,SEPT1_6top_rep1,,SEPT1_6top_rep2,,SEPT1_6hypo_rep1,,SEPT1_6hypo_rep2,,SEPT1_7TOP_rep1,,SEPT1_7TOP_rep2,,SEPT1_7HYPO_rep1,,SEPT1_7HYPO_rep2,,SEPT8_2TOP_rep1,,SEPT8_2TOP_rep2,,SEPT8_2HYPO_rep1,,SEPT8_2HYPO_rep2,,SEPT6_2TOP_rep1,,SEPT6_4TOP_rep2,,SEPT6_4HYPO_rep2,,SEPT6_5TOP_rep1,,SEPT6_5TOP_rep2,,SEPT6_5HYPO_rep1,,SEPT6_5HYPO_rep2,,SEPT6_6TOP_rep1,,SEPT6_6TOP_rep2,,SEPT6_6HYPO_rep1,,SEPT6_6HYPO_rep2,,SEPT6_7TOP_rep1,,SEPT6_7TOP_rep2,,SEPT6_7HYPO_rep,,SEPT6_7HYPO_rep2,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
250.0606079,0.07889162749,250.0606079,-0.0009212357691,250.0606079,-0.0001480942592,250.0606079,-0.004704466555,250.0606079,-0.006571454462,250.0606079,-0.008299681358,250.0606079,-8.697597877E-6,250.0606079,-0.0125940172,250.0606079,0.00331789162,250.0606079,-0.009352792986,250.0606079,-0.005585326813,250.0606079,-0.008221099153,250.0606079,0.007890782319,250.0606079,-0.002584721195,250.0606079,-0.001557970769,250.0606079,-0.01182658505,250.0606079,-0.003096236615,250.0606079,-0.009464806877,250.0606079,-0.00389919756,250.0606079,-0.004053662065,250.0606079,-0.003409380559,250.0606079,-0.0007282344159,250.0606079,-0.00327210594,250.0606079,-0.006298548542,250.0606079,-0.008751798421,250.0606079,0.001936621382,250.0606079,-0.00335235917,250.0606079,-0.008415115997,250.0606079,-0.004336183425,250.0606079,-0.005116493907,250.0606079,-0.005410954356,250.0606079,-0.002073426964,250.0606079,-0.006730273366,250.0606079,-0.008221149445,250.0606079,-0.007901035249,250.0606079,-0.01228078548,250.0606079,-0.00398287503,250.0606079,-0.006028176751,250.0606079,-0.007274353877,250.0606079,-0.00714048557,250.0606079,-0.001732659177,250.0606079,-0.005647012498,250.0606079,0.006007662974,250.0606079,0.0004543551186,250.0606079,-0.0005151357618,250.0606079,0.0160085056,250.0606079,0.00503958948,250.0606079,0.01144697983,250.0606079,-0.009361660108,250.0606079,-0.00407335721,250.0606079,0.0005414576735,250.0606079,0.000696995121,250.0606079,0.000631792238,250.0606079,-0.009228433482,250.0606079,-0.005887641571,250.0606079,0.01222421136,250.0606079,-0.003427615389,250.0606079,-0.003146352712,250.0606079,-0.006493579131,250.0606079,-0.008871526457,250.0606079,-0.007241768762,250.0606079,-0.001623532269,
249.9034729,0.07895486802,249.9034729,-0.0009116264409,249.9034729,-9.395590314E-5,249.9034729,-0.004711688031,249.9034729,-0.006715693977,249.9034729,-0.008345899172,249.9034729,0.0001848651591,249.9034729,-0.01277583558,249.9034729,0.003373637563,249.9034729,-0.009386536665,249.9034729,-0.005671592429,249.9034729,-0.008162775077,249.9034729,0.008280038834,249.9034729,-0.002570671029,249.9034729,-0.002114130184,249.9034729,-0.01186265703,249.9034729,-0.003086623736,249.9034729,-0.009605304338,249.9034729,-0.003748014336,249.9034729,-0.003841932863,249.9034729,-0.003585482482,249.9034729,-0.0006295045023,249.9034729,-0.00322657777,249.9034729,-0.006305946968,249.9034729,-0.008811159059,249.9034729,0.002104260493,249.9034729,-0.003189525101,249.9034729,-0.008853873238,249.9034729,-0.004207713064,249.9034729,-0.005249145906,249.9034729,-0.00548856426,249.9034729,-0.00211443915,249.9034729,-0.006939070765,249.9034729,-0.008266462013,249.9034729,-0.008083710447,249.9034729,-0.01234303694,249.9034729,-0.003677074565,249.9034729,-0.006028483156,249.9034729,-0.007391079329,249.9034729,-0.007229803596,249.9034729,-0.001744312933,249.9034729,-0.005613078829,249.9034729,0.0060950201,249.9034729,0.0003619071504,249.9034729,-0.0004750065273,249.9034729,0.0159340091,249.9034729,0.005126071163,249.9034729,0.01141644362,249.9034729,-0.009444138967,249.9034729,-0.004094949458,249.9034729,0.0002395371412,249.9034729,0.0006328551099,249.9034729,0.0005149700446,249.9034729,-0.009217029437,249.9034729,-0.005830382928,249.9034729,0.01227980759,249.9034729,-0.003523195162,249.9034729,-0.002998917596,249.9034729,-0.006491640583,249.9034729,-0.008768999018,249.9034729,-0.007224915549,249.9034729,-0.001602436067,
249.7467041,0.07899476588,249.7467041,-0.0007669448969,249.7467041,-8.335201528E-6,249.7467041,-0.00463619316,249.7467041,-0.00640140567,249.7467041,-0.008272912353,249.7467041,0.0003299125237,249.7467041,-0.01268478576,249.7467041,0.003646550002,249.7467041,-0.009304857813,249.7467041,-0.005627541803,249.7467041,-0.008073191158,249.7467041,0.008749457076,249.7467041,-0.002397091594,249.7467041,-0.002617399907,249.7467041,-0.01173629332,249.7467041,-0.003073926549,249.7467041,-0.009421342053,249.7467041,-0.003491406096,249.7467041,-0.0038779038,249.7467041,-0.003388422308,249.7467041,-0.0003111413971,249.7467041,-0.002964519197,249.7467041,-0.006269513164,249.7467041,-0.008714959957,249.7467041,0.00248690485,249.7467041,-0.003172359429,249.7467041,-0.008660864085,249.7467041,-0.004106745124,249.7467041,-0.005042604636,249.7467041,-0.005530584138,249.7467041,-0.001979331486,249.7467041,-0.006821612362,249.7467041,-0.008237202652,249.7467041,-0.007917456329,249.7467041,-0.01222426258,249.7467041,-0.003673121799,249.7467041,-0.00591557892,249.7467041,-0.007297518197,249.7467041,-0.007161314599,249.7467041,-0.00153026788,249.7467041,-0.005539887119,249.7467041,0.006371723954,249.7467041,0.0005104864831,249.7467041,-0.0002873944468,249.7467041,0.01613806188,249.7467041,0.005475551821,249.7467041,0.01170780882,249.7467041,-0.009340429679,249.7467041,-0.004019706044,249.7467041,0.0004865403462,249.7467041,0.0008189753862,249.7467041,0.0006003220333,249.7467041,-0.009136433713,249.7467041,-0.005807395559,249.7467041,0.01260511484,249.7467041,-0.003317886032,249.7467041,-0.002872776706,249.7467041,-0.006245222408,249.7467041,-0.008649953641,249.7467041,-0.007169615477,249.7467041,-0.001513707219,
249.5899353,0.07914584875,249.5899353,-0.0006783553399,249.5899353,1.553185939E-5,249.5899353,-0.004730482586,249.5899353,-0.006646256894,249.5899353,-0.008172936738,249.5899353,0.000420669443,249.5899353,-0.01269066799,249.5899353,0.003608413273,249.5899353,-0.00927901268,249.5899353,-0.005496794824,249.5899353,-0.007990553044,249.5899353,0.008968632668,249.5899353,-0.002328145085,249.5899353,-0.002931763418,249.5899353,-0.0117471274,249.5899353,-0.002956291893,249.5899353,-0.009376809001,249.5899353,-0.003376144683,249.5899353,-0.00389257865,249.5899353,-0.00322061684,249.5899353,-0.0002472441411,249.5899353,-0.002860947512,249.5899353,-0.006183672696,249.5899353,-0.008632646874,249.5899353,0.002803940093,249.5899353,-0.003119264962,249.5899353,-0.008691566996,249.5899353,-0.004152847454,249.5899353,-0.005002226215,249.5899353,-0.005522763357,249.5899353,-0.001788295107,249.5899353,-0.00680153165,249.5899353,-0.008158506826,249.5899353,-0.007824922912,249.5899353,-0.01211940218,249.5899353,-0.00355128455,249.5899353,-0.0059397351,249.5899353,-0.007308412809,249.5899353,-0.007060929202,249.5899353,-0.00149967405,249.5899353,-0.005506558809,249.5899353,0.006543685682,249.5899353,0.0005381142255,249.5899353,-0.0003041571472,249.5899353,0.01630923152,249.5899353,0.005441186018,249.5899353,0.01178057399,249.5899353,-0.009391654283,249.5899353,-0.004154026974,249.5899353,0.0004594859492,249.5899353,0.0008146961918,249.5899353,0.000743174518,249.5899353,-0.009131566621,249.5899353,-0.005626826547,249.5899353,0.0126478076,249.5899353,-0.003411281155,249.5899353,-0.002788833808,249.5899353,-0.006478124764,249.5899353,-0.008657363243,249.5899353,-0.007172008511,249.5899353,-0.001489509945,
249.4331665,0.07926671952,249.4331665,-0.0007163466653,249.4331665,-1.542776226E-5,249.4331665,-0.004653351847,249.4331665,-0.006527953781,249.4331665,-0.008153223433,249.4331665,0.0006833833177,249.4331665,-0.01255337987,249.4331665,0.003644487821,249.4331665,-0.009378177114,249.4331665,-0.005619671661,249.4331665,-0.007990400307,249.4331665,0.009359518066,249.4331665,-0.00210027094,249.4331665,-0.003579834476,249.4331665,-0.01159436721,249.4331665,-0.002939168364,249.4331665,-0.009454726242,249.4331665,-0.003274932038,249.4331665,-0.00380585622,249.4331665,-0.00323002087,249.4331665,-0.0003208674316,249.4331665,-0.002835076302,249.4331665,-0.006277167704,249.4331665,-0.008853619918,249.4331665,0.002701613586,249.4331665,-0.003190398682,249.4331665,-0.008799896576,249.4331665,-0.004138489254,249.4331665,-0.005109791178,249.4331665,-0.005608377047,249.4331665,-0.001937018009,249.4331665,-0.006729661487,249.4331665,-0.008253712207,249.4331665,-0.007952277549,249.4331665,-0.01229271293,249.4331665,-0.003533362877,249.4331665,-0.005840497091,249.4331665,-0.007281583268,249.4331665,-0.007091745269,249.4331665,-0.001444671885,249.4331665,-0.005429770332,249.4331665,0.006903961767,249.4331665,0.0005686208606,249.4331665,-0.0001747468923,249.4331665,0.01639172435,249.4331665,0.005535455886,249.4331665,0.01188006066,249.4331665,-0.009480864741,249.4331665,-0.004194638226,249.4331665,0.0003820637066,249.4331665,0.0009025714244,249.4331665,0.0008341734647,249.4331665,-0.009108955972,249.4331665,-0.005618087482,249.4331665,0.01275826339,249.4331665,-0.003364123637,249.4331665,-0.002706109546,249.4331665,-0.006392835174,249.4331665,-0.008747942746,249.4331665,-0.007168545853,249.4331665,-0.001414072001,
249.2763824,0.07919523865,249.2763824,-0.0003679943038,249.2763824,0.0001772256073,249.2763824,-0.004423773848,249.2763824,-0.006299670786,249.2763824,-0.007942161523,249.2763824,0.0009431950748,249.2763824,-0.01251319051,249.2763824,0.003983764909,249.2763824,-0.009169839323,249.2763824,-0.005356649868,249.2763824,-0.007877954282,249.2763824,0.00976952631,249.2763824,-0.001947223092,249.2763824,-0.003932496067,249.2763824,-0.01162481215,249.2763824,-0.00282134302,249.2763824,-0.009193612263,249.2763824,-0.002982464153,249.2763824,-0.003526635701,249.2763824,-0.002986783395,249.2763824,-9.820026025E-5,249.2763824,-0.002424378879,249.2763824,-0.00613038335,249.2763824,-0.008620466106,249.2763824,0.002938032849,249.2763824,-0.002952332376,249.2763824,-0.008508842438,249.2763824,-0.003941063769,249.2763824,-0.004949457478,249.2763824,-0.005310419481,249.2763824,-0.001792162075,249.2763824,-0.006646002177,249.2763824,-0.008092044853,249.2763824,-0.007651804015,249.2763824,-0.0121791102,249.2763824,-0.003112891223,249.2763824,-0.005864351057,249.2763824,-0.007118993439,249.2763824,-0.007002092898,249.2763824,-0.001319007715,249.2763824,-0.005526852794,249.2763824,0.007607340347,249.2763824,0.0008022477268,249.2763824,4.090002221E-6,249.2763824,0.01672566868,249.2763824,0.005751677323,249.2763824,0.01216353755,249.2763824,-0.009338301606,249.2763824,-0.004090487491,249.2763824,0.0006662979722,249.2763824,0.001045445446,249.2763824,0.0009193029255,249.2763824,-0.00900795497,249.2763824,-0.005525165703,249.2763824,0.01297976542,249.2763824,-0.00314696948,249.2763824,-0.002497170819,249.2763824,-0.006092607509,249.2763824,-0.008529707789,249.2763824,-0.006978505291,249.2763824,-0.001255981275,
249.1196136,0.07924537361,249.1196136,-0.0004175469803,249.1196136,0.0002013877529,249.1196136,-0.004394151736,249.1196136,-0.006312580314,249.1196136,-0.007979726419,249.1196136,0.001101289992,249.1196136,-0.01247898396,249.1196136,0.004099329002,249.1196136,-0.009105762467,249.1196136,-0.00545436237,249.1196136,-0.007771377452,249.1196136,0.01012226194,249.1196136,-0.001466756104,249.1196136,-0.004318396561,249.1196136,-0.01154834218,249.1196136,-0.002605409361,249.1196136,-0.00914500095,249.1196136,-0.002682956168,249.1196136,-0.003362171585,249.1196136,-0.002884502523,249.1196136,0.0003704567207,249.1196136,-0.002325415844,249.1196136,-0.00607096171,249.1196136,-0.008659900166,249.1196136,0.003135234118,249.1196136,-0.002847112017,249.1196136,-0.008207635954,249.1196136,-0.003848911729,249.1196136,-0.004900470376,249.1196136,-0.005500372965,249.1196136,-0.001762463246,249.1196136,-0.006547741592,249.1196136,-0.008155001327,249.1196136,-0.007734964602,249.1196136,-0.01226211339,249.1196136,-0.003179349005,249.1196136,-0.005746447947,249.1196136,-0.007126429118,249.1196136,-0.006971372757,249.1196136,-0.001194804441,249.1196136,-0.005636689719,249.1196136,0.008553359658,249.1196136,0.00090083346,249.1196136,6.024082541E-5,249.1196136,0.01676169224,249.1196136,0.00588041218,249.1196136,0.01229836885,249.1196136,-0.009224378504,249.1196136,-0.003994365688,249.1196136,0.0005808552378,249.1196136,0.001187458169,249.1196136,0.001181591884,249.1196136,-0.008953896351,249.1196136,-0.005451345816,249.1196136,0.01311618369,249.1196136,-0.002955623437,249.1196136,-0.002484250348,249.1196136,-0.006229555234,249.1196136,-0.008434005082,249.1196136,-0.006876599975,249.1196136,-0.001217107871,
248.9628296,0.07916985452,248.9628296,-6.745359133E-5,248.9628296,0.0004421243502,248.9628296,-0.004247139674,248.9628296,-0.006013982464,248.9628296,-0.007835804485,248.9628296,0.001360365073,248.9628296,-0.01228893828,248.9628296,0.004378607497,248.9628296,-0.009032243863,248.9628296,-0.005237790756,248.9628296,-0.007619094569,248.9628296,0.01039997954,248.9628296,-0.001530835405,248.9628296,-0.004786043428,248.9628296,-0.01156649087,248.9628296,-0.00244234642,248.9628296,-0.008890801109,248.9628296,-0.002481110394,248.9628296,-0.003081585979,248.9628296,-0.002710740082,248.9628296,0.0003114680876,248.9628296,-0.002030143514,248.9628296,-0.005847290624,248.9628296,-0.008497064002,248.9628296,0.003350446234,248.9628296,-0.002743460704,248.9628296,-0.008357275277,248.9628296,-0.003735387698,248.9628296,-0.004788449965,248.9628296,-0.005405994598,248.9628296,-0.001596297836,248.9628296,-0.006447010208,248.9628296,-0.007878208533,248.9628296,-0.007543798536,248.9628296,-0.01187615748,248.9628296,-0.002993570408,248.9628296,-0.005631477106,248.9628296,-0.006940497551,248.9628296,-0.006832416635,248.9628296,-0.0009580693441,248.9628296,-0.005650794134,248.9628296,0.009610150009,248.9628296,0.001179307699,248.9628296,8.35161627E-5,248.9628296,0.01700565033,248.9628296,0.006131852977,248.9628296,0.01248982362,248.9628296,-0.009007245302,248.9628296,-0.00390976714,248.9628296,0.0007819939055,248.9628296,0.001356314286,248.9628296,0.001090753707,248.9628296,-0.008808926679,248.9628296,-0.005406199023,248.9628296,0.01342107914,248.9628296,-0.002874782309,248.9628296,-0.002336435718,248.9628296,-0.005968587939,248.9628296,-0.008327513933,248.9628296,-0.006848623045,248.9628296,-0.001061114599,
248.8060455,0.07936919481,248.8060455,-0.000374305062,248.8060455,0.0003264929692,248.8060455,-0.004473839421,248.8060455,-0.006301048677,248.8060455,-0.007637408096,248.8060455,0.001600420102,248.8060455,-0.01244105212,248.8060455,0.004515253473,248.8060455,-0.009001971222,248.8060455,-0.005397864617,248.8060455,-0.007878208533,248.8060455,0.01051471848,248.8060455,-0.001370671205,248.8060455,-0.005437030457,248.8060455,-0.01168191712,248.8060455,-0.002672408242,248.8060455,-0.009152350947,248.8060455,-0.002476374386,248.8060455,-0.003288651118,248.8060455,-0.002782557858,248.8060455,0.0001583733392,248.8060455,-0.002202375792,248.8060455,-0.006053858437,248.8060455,-0.008693850599,248.8060455,0.003188062459,248.8060455,-0.002791251522,248.8060455,-0.008404553868,248.8060455,-0.003787123831,248.8060455,-0.004835708998,248.8060455,-0.005576433614,248.8060455,-0.001613371191,248.8060455,-0.006484755315,248.8060455,-0.008125022985,248.8060455,-0.007696768735,248.8060455,-0.01200530119,248.8060455,-0.003109755693,248.8060455,-0.005670366343,248.8060455,-0.007058585994,248.8060455,-0.007013911847,248.8060455,-0.001179986401,248.8060455,-0.005853011739,248.8060455,0.01064150408,248.8060455,0.0009986631339,248.8060455,0.0001047213664,248.8060455,0.01688253693,248.8060455,0.006068323273,248.8060455,0.01240202319,248.8060455,-0.009180179797,248.8060455,-0.004055919126,248.8060455,0.0006749572349,248.8060455,0.001100044232,248.8060455,0.001053126296,248.8060455,-0.008962466381,248.8060455,-0.00558624696,248.8060455,0.01342492364,248.8060455,-0.002997683594,248.8060455,-0.002504274249,248.8060455,-0.006199954078,248.8060455,-0.008415725082,248.8060455,-0.006851986516,248.8060455,-0.001336711226,
